
    OUTPUT FILES FOR THE Sun  

 Solar Constant= 1.000   F_CH4= 9.8425E-61  F_CO2= 1.3935E-04  F_O2= 0.0000E+00  F_N2= 4.3744E-01  F_H2= 0.0000E+00  F_AR= 0.0000E+00  IO3 =  0   IUP=  1
 ICONSERV= 0  FAC= 4.0  ND=101  SRFALB= 0.315  G= 980.0  IMW= 6  INVERSE= 0

 FNO2 = 0.000E+00

 NST=     1 JCONV= 78 CHG=1.74E-02 dt0=5.00E+03 DIVF(1)=-1.18E-01 DIVFrms= 1.12E-01 DT(ND)=-3.54E+00 T(ND)=2.9646E+02 FSATUR(ND)= 1.58E-02

 TIME= 5.000E+03  TIME IN DAYS = 5.787E-02

 PLANETARY ALBEDO:  ALBP = 0.2952

  J     P         ALT         T        CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT        OMEGA
 97 1.4731E+00 1.9068E+00 2.8716E+02  1.00E+00  -3.5390E+00  2.9070E+02  7.0655E-03  8.8959E-03  0.0000E+00 -1.2322E+00  4.3838E-01  1.0000E+00
 98 1.5704E+00 1.3495E+00 2.8997E+02  1.00E+00  -3.5390E+00  2.9351E+02  8.4854E-03  1.0512E-02  0.0000E+00 -1.3197E+00  4.4121E-01  1.0000E+00
 99 1.6710E+00 8.0240E-01 2.9265E+02  1.00E+00  -3.5390E+00  2.9619E+02  9.9673E-03  1.2455E-02  0.0000E+00 -1.4094E+00  4.5742E-01  1.0000E+00
100 1.7750E+00 2.6602E-01 2.9521E+02  1.00E+00  -3.5390E+00  2.9875E+02  1.1735E-02  1.4437E-02  0.0000E+00 -1.3522E+00  4.8149E-01  1.0000E+00
101 1.8285E+00 0.0000E+00 2.9646E+02  1.00E+00  -3.5390E+00  3.0000E+02  1.2637E-02  1.5606E-02  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E+00
  J     P         ALT         T        CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT

 FCO2
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.40E-04 1.40E-04 1.40E-04 1.40E-04
  1.40E-04

  J    PF         ALT       FTOTAL       FTIR       FDNIR       FUPIR       FTSOL       FDNSOL       FUPSOL       DIVF
  1 7.0000E-07 9.2300E+01 -3.2217E+04 -2.7311E+05  0.0000E+00  2.7311E+05  2.4089E+05  3.4178E+05  1.0089E+05 -1.1797E-01
  2 8.8637E-07 9.0844E+01 -3.2217E+04 -2.7311E+05  1.6243E-01  2.7311E+05  2.4089E+05  3.4178E+05  1.0089E+05 -1.1797E-01
  3 1.1204E-06 8.9400E+01 -3.2217E+04 -2.7311E+05  3.6598E-01  2.7311E+05  2.4089E+05  3.4178E+05  1.0089E+05 -1.1797E-01
  4 1.4136E-06 8.7967E+01 -3.2217E+04 -2.7310E+05  6.2046E-01  2.7311E+05  2.4089E+05  3.4178E+05  1.0089E+05 -1.1796E-01
  5 1.7804E-06 8.6546E+01 -3.2217E+04 -2.7310E+05  9.3786E-01  2.7311E+05  2.4089E+05  3.4178E+05  1.0089E+05 -1.1796E-01
